Id;Info;Length;Width;Thickness;Number;Quantity
507;MDF 5mm BxB;2300;630;5;610;0;0;0;0;0;0;0;0;0;0;              ;0;0
508;MDF 5mm BxB;2800;630;5;610;0;0;0;0;0;0;0;0;0;0;              ;0;0
512;MDF 13mm AFQMxB;1800;630;13;620;0;0;0;0;0;0;0;0;0;0;0             ;0;0
513;MDF 13mm AFQMxB;2300;630;13;620;0;0;0;0;0;0;0;0;0;0;              ;0;0
514;MDF 13mm AFQMxB;2800;630;13;620;11;0;11;11;0;0;0;0;0;0;              ;0;0
515;MDF 17mm AFQMxAFQM;1800;630;17;630;6;0;6;6;0;0;0;0;0;0;              ;0;0
516;MDF 17mm AFQMxAFQM;2300;630;17;630;0;0;0;0;0;0;0;0;0;0;              ;0;0
517;MDF 17mm AFQMxAFQM;2800;630;17;630;6;0;6;6;0;0;0;0;0;0;              ;0;0
518;MDF 19mm EikAwerenxB;1800;630;19;640;3;0;3;3;0;0;0;0;0;0;              ;0;0
519;MDF 19mm EikAwerenxB;2300;630;19;640;0;0;0;0;0;0;0;0;0;0;              ;0;0
520;MDF 19mm EikAwerenxB;2800;630;19;640;5;0;5;5;0;0;0;0;0;0;              ;0;0
521;MDF 19mm AFQMxB;1800;630;19;650;1;0;1;1;0;0;0;0;0;0;              ;0;0
522;MDF 19mm AFQMxB;2300;630;19;650;0;0;0;0;0;0;0;0;0;0;              ;0;0
523;MDF 19mm AFQMxB;2800;630;19;650;1;0;1;1;0;0;0;0;0;0;              ;0;0
524;MDF 23mm AFQMxB;1800;630;23;660;0;0;0;0;0;0;0;0;0;0;              ;0;0
525;MDF 23mm AFQMxB;2300;630;23;660;0;0;0;0;0;0;0;0;0;0;              ;0;0
526;MDF 23mm AFQMxB;2800;630;23;660;0;0;0;0;0;0;0;0;0;0;              ;0;0
527;MDF 23mm AFQMxAFQM;1800;630;23;661;0;0;0;0;0;0;0;0;0;0;              ;0;0
528;MDF 23mm AFQMxAFQM;2300;630;23;661;0;0;0;0;0;0;0;0;0;0;              ;0;0
529;MDF 23mm AFQMxAFQM;2800;630;23;661;0;0;0;0;0;0;0;0;0;0;              ;0;0
530;MDF 23mm BxB;1800;630;23;662;0;0;0;0;0;0;0;0;0;0;              ;0;0
531;MDF 23mm BxB;2300;630;23;662;0;0;0;0;0;0;0;0;0;0;              ;0;0
532;MDF 23mm BxB;2800;630;23;662;0;0;0;0;0;0;0;0;0;0;              ;0;0
533;MDF Zwart 19mm KrakAwxB;1800;630;19;670;0;0;0;0;0;0;0;0;0;0;              ;0;0
534;MDF Zwart 19mm KrakAwxB;2300;630;19;670;0;0;0;0;0;0;0;0;0;0;              ;0;0
535;MDF Zwart 19mm KrakAwxB;2800;630;19;670;0;0;0;0;0;0;0;0;0;0;              ;0;0
536;MDF 31mm AxB;1800;630;31;665;0;0;0;0;0;0;0;0;0;0;              ;0;0
537;MDF 31mm AxB;2300;630;31;665;0;0;0;0;0;0;0;0;0;0;              ;0;0
538;MDF 31mm AxB;2800;630;31;665;1;0;1;1;0;0;0;0;0;0;              ;0;0
539;MDF 31mm AFQMxAFQM;1800;630;31;666;0;0;0;0;0;0;0;0;0;0;              ;0;0
540;MDF 31mm AFQMxAFQM;2300;630;31;666;0;0;0;0;0;0;0;0;0;0;              ;0;0
541;MDF 31mm AFQMxAFQM;2800;630;31;666;1;0;1;1;0;0;0;0;0;0;              ;0;0
542;MDF 31mm BxB;1800;630;31;667;0;0;0;0;0;0;0;0;0;0;              ;0;0
543;MDF 31mm BxB;2300;630;31;667;0;0;0;0;0;0;0;0;0;0;              ;0;0
544;MDF 31mm BxB;2800;630;31;667;2;0;2;2;0;0;0;0;0;0;              ;0;0
545;MDF Zwart 31mm KrakAwxB;1800;630;31;680;0;0;0;0;0;0;0;0;0;0;              ;0;0
546;MDF Zwart 31mm KrakAwxB;2300;630;31;680;0;0;0;0;0;0;0;0;0;0;              ;0;0
547;MDF Zwart 31mm KrakAwxB;2800;630;31;680;0;0;0;0;0;0;0;0;0;0;              ;0;0
548;HSP 13mm BxB;1800;630;13;700;0;0;0;0;0;0;0;0;0;0;              ;0;0
549;HSP 13mm BxB;2300;630;13;700;0;0;0;0;0;0;0;0;0;0;              ;0;0
550;HSP 13mm BxB;2800;630;13;700;0;0;0;0;0;0;0;0;0;0;              ;0;0
551;MDF 13mm BxB;1800;630;13;621;0;0;0;0;0;0;0;0;0;0;              ;0;0
552;MDF 13mm BxB;2300;630;13;621;0;0;0;0;0;0;0;0;0;0;              ;0;0
553;MDF 13mm BxB;2800;630;13;621;0;0;0;0;0;0;0;0;0;0;              ;0;0
554;HSP 17mm BxB;1800;630;17;710;0;0;0;0;0;0;0;0;0;0;              ;0;0
555;HSP 17mm BxB;2300;630;17;710;0;0;0;0;0;0;0;0;0;0;              ;0;0
556;HSP 17mm BxB;2800;630;17;710;0;0;0;0;0;0;0;0;0;0;              ;0;0
557;HSP 19mm BxB;1800;630;19;720;2;0;2;2;0;0;0;0;0;0;              ;0;0
558;HSP 19mm BxB;2300;630;19;720;1;0;1;1;0;0;0;0;0;0;              ;0;0
559;HSP 19mm BxB;2800;630;19;720;2;0;2;2;0;0;0;0;0;0;              ;0;0
560;HSP 19mm BxR;1800;630;19;721;0;0;0;0;0;0;0;0;0;0;              ;0;0
561;HSP 19mm BxR;2300;630;19;721;0;0;0;0;0;0;0;0;0;0;              ;0;0
562;HSP 19mm BxR;2800;630;19;721;0;0;0;0;0;0;0;0;0;0;              ;0;0
563;HSP 23mm BxB;1800;630;23;730;0;0;0;0;0;0;0;0;0;0;              ;0;0
564;HSP 23mm BxB;2300;630;23;730;0;0;0;0;0;0;0;0;0;0;              ;0;0
565;HSP 23mm BxB;2800;630;23;730;2;0;2;2;0;0;0;0;0;0;              ;0;0
566;HSP 41mm BxB;1800;630;41;750;0;0;0;0;0;0;0;0;0;0;              ;0;0
567;HSP 41mm BxB;2300;630;41;750;0;0;0;0;0;0;0;0;0;0;              ;0;0
568;HSP 41mm BxB;2800;630;41;750;0;0;0;0;0;0;0;0;0;0;              ;0;0
569;Mdf zwart 19mm afqmXb japandi;1800;630;19;401;1;0;1;1;0;0;0;0;0;0;              ;0;0
570;Mdf zwart 19mm afqmXb japandi;2300;630;19;401;0;0;0;0;0;0;0;0;0;0;              ;0;0
571;Mdf zwart 19mm afqmXb japandi;2800;630;19;401;0;0;0;0;0;0;0;0;0;0;              ;0;0
574;MDF 19mm AFQMxB;3000;630;19;650;0;0;0;0;0;0;0;0;0;0;              ;0;0
602;MDF 4mm NOOTxNOOT;3050;1250;4;602;15;0;15;15;0;0;0;0;0;0;              ;0;0
610;MDF 5mm BxB;3050;1250;5;611;0;0;0;0;0;0;0;0;0;0;              ;0;0
611;MDF 5mm BxB;3050;1215;5;611;19;0;19;19;0;0;0;0;0;0;              ;0;0
612;MDF 5mm BxB;2129;791;5;611;24;0;24;24;0;0;0;0;0;0;              ;0;0
613;MDF 5mm BXB;2290;790;5;611;14;0;14;14;0;0;0;0;0;0;              ;0;0
614;MDF 5mm BxB;2475;1210;5;611;0;0;0;0;0;0;0;0;0;0;              ;0;0
615;MDF 5mm BxR;3050;1250;5;615;44;0;44;44;0;0;0;0;0;0;              ;0;0
620;MDF 13mm AFQMxB;2800;2070;13;620;40;0;40;40;0;0;0;0;0;0;              ;0;0
621;MDF 13mm BxB;3050;1220;13;621;0;0;0;0;0;0;0;0;0;0;              ;0;0
622;MDF 13mm BxB;3050;1310;13;622;79;0;79;79;0;0;0;0;0;0;              ;0;0
623;MDF 13mm AWxB;2440;1220;13;623;41;0;41;41;0;0;0;0;0;0;              ;0;0
624;MDF Zwart 13mm NOOTxNOOT;3050;1220;13;624;7;0;7;7;0;0;0;0;0;0;              ;0;0
630;MDF 17mm AFQMxAFQM;2800;2070;17;630;29;0;29;29;0;0;0;0;0;0;              ;0;0
631;MDF 17mm BxB;3050;1250;17;631;3;0;3;3;0;0;0;0;0;0;              ;0;0
