677;MDF Zwart 19mm BerkxBerk(luca);2535;1300;19;0;1;0;1;1;0;0;0;0;0;0;              ;0;0
680;MDF Zwart 31mm KrakAwxB;2800;1400;31;680;10;0;10;10;0;0;0;0;0;0;HOOFD NR      ;0;0
681;MDF Zwart 31mm KrakAwxB;2800;1240;31;680;31;0;31;31;0;0;0;0;0;0;              ;0;0
682;MDF Zwart 31mm KrakAwxB;2800;830;31;680;22;0;22;22;0;0;0;0;0;0;              ;0;0
691;FineerPlaat AFQMxB 23mm A Intense;2650;469;23;691;26;0;26;26;0;0;0;0;0;0;HOOFD NR      ;0;0
692;FineerPlaat AFQMxB 19mm Int bloom;1835;469;19;692;32;0;32;32;0;0;0;0;0;0;HOOFD NR      ;0;0
693;FineerPlaat AFQMxB 19mm Int bloom;3045;469;19;692;15;0;15;15;0;0;0;0;0;0;              ;0;0
710;HSP 17mm BxB;2800;2070;17;710;1;0;1;1;0;0;0;0;0;0;HOOFD NR      ;0;0
714;HSP 18mm AxA BULO;2800;1300;18;714;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
720;HSP 19mm BxB;2800;2070;19;720;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
723;HSP 28mm BULO;2800;2070;28;723;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
724;HSP 19mm BXB;3050;1250;19;724;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
725;HSP 08mm Melamine Grijs grafiet;2800;2100;8;725;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
726;HSP 18mm Melamine Grijs grafiet;2800;2100;18;726;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
727;HSP 22mm Melamine Grijs grafiet;2800;2100;22;727;2;0;2;2;0;0;0;0;0;0;HOOFD NR      ;0;0
728;HSP 18mm Melamine Antraciet Quartz;2800;2070;18;728;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
729;HSP 18mm Melamine Alu-Grijs;2800;2070;18;729;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
